,股票代码,股票简称,关注,最新价
4806,SH688538,和辉光电-U,0,2.12
4807,SZ201872,招港B,0,8.62
4808,SZ002613,北玻股份,0,3.97
4809,SZ002628,成都路桥,0,2.6
4810,SZ001256,炜冈科技,0,14.94
4811,SZ002742,ST三圣,0,2.99
4812,SH688737,中自科技,0,22.86
4813,SZ300820,英杰电气,0,46.2
4814,SH688186,广大特材,0,13.17
4815,SZ300700,岱勒新材,0,11.36
4816,SZ002224,三力士,0,4.88
4817,BJ832982,锦波生物,0,202.21
4818,SH688199,久日新材,0,19.41
4819,SH688193,仁度生物,0,29.97
4820,SZ002206,海利得,0,4.52
4821,SZ300399,天利科技,0,9.83
4822,SZ002817,黄山胶囊,0,6.84
4823,SH688372,伟测科技,0,58.02
4824,SZ001313,粤海饲料,0,7.78
4825,SZ002966,苏州银行,0,7.0
4826,SZ300583,赛托生物,0,14.0
4827,SH688206,概伦电子,0,14.23
4828,SZ300371,汇中股份,0,9.71
4829,SZ002991,甘源食品,0,89.58
4830,SH688496,清越科技,0,11.64
4831,SZ300126,锐奇股份,0,5.24
4832,SH603201,常润股份,0,27.67
4833,SZ002752,昇兴股份,0,5.04
4834,SZ002434,万里扬,0,5.87
4835,SZ001283,豪鹏科技,0,37.27
4836,SZ200413,东旭B,0,0.72
4837,SH688260,昀冢科技,0,21.23
4838,BJ832735,德源药业,0,26.21
4839,BJ831039,国义招标,0,6.4
4840,SH688216,气派科技,0,15.8
4841,SH603235,天新药业,0,23.86
4842,SZ300462,华铭智能,0,8.39
4843,SH900927,物贸B股,0,0.429
4844,SH603997,继峰股份,0,12.55
4845,SZ300632,光莆股份,0,9.86
4846,SZ002768,国恩股份,0,20.24
4847,SH688267,中触媒,0,21.01
4848,SH688229,博睿数据,0,28.08
4849,SZ300692,中环环保,0,5.28
4850,SH688238,和元生物,0,5.58
4851,SZ002341,新纶新材,0,3.3
4852,SZ300423,昇辉科技,0,5.6
4853,BJ871981,晶赛科技,0,12.82
4854,SH900937,华电B股,0,0.127
4855,SZ002375,亚厦股份,0,3.78
4856,SZ002393,力生制药,0,24.81
4857,SH900946,天雁B股,0,0.159
4858,SZ300845,捷安高科,0,12.96
4859,SZ002198,嘉应制药,0,7.0
4860,SZ001208,华菱线缆,0,7.75
4861,SZ002412,汉森制药,0,5.48
4862,SZ300841,康华生物,0,56.72
4863,SZ002421,达实智能,0,2.8
4864,SZ300952,恒辉安防,0,20.58
4865,SZ300558,贝达药业,0,37.98
4866,SH688276,百克生物,0,40.55
4867,SZ300689,澄天伟业,0,13.98
4868,SZ001205,盛航股份,0,17.65
4869,SH603311,金海高科,0,8.77
4870,SZ002724,海洋王,0,5.59
4871,SH688184,帕瓦股份,0,17.22
4872,SZ002200,ST交投,0,6.82
4873,SH600076,康欣新材,0,2.06
4874,SH900957,凌云B股,0,0.401
4875,SH603843,正平股份,0,3.14
4876,SZ300976,达瑞电子,0,37.15
4877,SZ300967,晓鸣股份,0,9.25
4878,SZ002219,新里程,0,2.37
4879,SH603272,联翔股份,0,12.45
4880,BJ831278,泰德股份,0,4.13
4881,SH603989,艾华集团,0,16.52
4882,SZ002388,新亚制程,0,4.42
4883,SZ001210,金房能源,0,16.45
4884,SZ002901,大博医疗,0,28.85
4885,SZ300575,中旗股份,0,6.14
4886,SZ300625,三雄极光,0,12.82
4887,SH603323,苏农银行,0,4.66
4888,SZ300718,长盛轴承,0,16.25
4889,SZ300539,横河精密,0,8.75
4890,SH603277,银都股份,0,28.8
4891,SZ300419,浩丰科技,0,5.67
4892,SH688788,科思科技,0,27.15
4893,SZ300790,宇瞳光学,0,12.84
4894,SZ300582,英飞特,0,8.15
4895,SZ300743,天地数码,0,11.08
4896,SZ300522,世名科技,0,11.91
4897,SZ300741,华宝股份,0,17.92
4898,SZ300701,森霸传感,0,7.96
4899,SZ300911,亿田智能,0,29.1
4900,SZ300555,ST路通,0,6.89
4901,SZ002225,濮耐股份,0,3.45
4902,SH688768,容知日新,0,26.02
4903,BJ837344,三元基因,0,18.12
4904,SH600080,金花股份,0,7.12
4905,SZ002249,大洋电机,0,5.06
4906,SH688786,悦安新材,0,37.0
4907,SZ300767,震安科技,0,10.96
4908,SH688793,倍轻松,0,32.02
4909,SH688600,皖仪科技,0,17.58
4910,SH688606,奥泰生物,0,68.83
4911,SH601187,厦门银行,0,5.31
4912,SZ002540,亚太科技,0,6.12
4913,SH601231,环旭电子,0,13.48
4914,SZ300946,恒而达,0,26.64
4915,SZ002303,美盈森,0,3.08
4916,SH601222,林洋能源,0,6.26
4917,SZ200045,深纺织B,0,3.29
4918,SH900934,锦江B股,0,1.555
4919,SH900925,机电B股,0,0.961
4920,SZ300636,同和药业,0,9.32
4921,SZ300627,华测导航,0,26.25
4922,SZ300860,锋尚文化,0,35.69
4923,SZ300815,玉禾田,0,13.17
4924,SZ002144,宏达高科,0,9.57
4925,SZ001218,丽臣实业,0,18.7
4926,SZ002148,北纬科技,0,5.02
4927,BJ833914,远航精密,0,9.52
4928,SZ002348,高乐股份,0,3.36
4929,SZ001230,劲旅环境,0,18.99
4930,SZ300669,沪宁股份,0,14.0
4931,SZ300671,富满微,0,22.5
4932,SZ300937,药易购,0,22.95
4933,SZ300519,新光药业,0,12.41
4934,SZ002526,山东矿机,0,3.0
4935,SZ002318,久立特材,0,22.58
4936,SH603871,嘉友国际,0,26.0
4937,SH688667,菱电电控,0,51.69
4938,SH603878,武进不锈,0,9.01
4939,SH603908,牧高笛,0,37.17
4940,SH603920,世运电路,0,17.25
4941,SH603655,朗博科技,0,15.86
4942,SZ300893,松原股份,0,28.88
4943,SZ002306,中科云网,0,3.55
4944,SZ002300,太阳电缆,0,6.03
4945,SZ002319,乐通股份,0,14.61
4946,BJ831152,昆工科技,0,11.55
4947,SH603817,海峡环保,0,5.48
4948,SH603815,交建股份,0,7.4
4949,SZ300879,大叶股份,0,13.87
4950,SH688333,铂力特,0,70.61
4951,SZ002627,三峡旅游,0,5.68
4952,SH688351,微电生理-U,0,24.07
4953,SZ002548,金新农,0,4.49
4954,SH600084,中信尼雅,0,6.49
4955,SZ300673,佩蒂股份,0,12.12
4956,SH688273,麦澜德,0,22.13
4957,SH603237,五芳斋,0,27.7
4958,SZ002755,奥赛康,0,9.7
4959,SH688589,力合微,0,29.05
4960,SZ300317,珈伟新能,0,4.22
4961,SZ301548,崇德科技,0,47.68
4962,SZ300204,舒泰神,0,6.36
4963,SH688290,景业智能,0,41.2
4964,SH688182,灿勤科技,0,13.74
4965,SZ002615,哈尔斯,0,7.56
4966,SH688365,光云科技,0,7.33
4967,SH603315,福鞍股份,0,12.35
4968,SZ300147,香雪制药,0,3.87
4969,SH603602,纵横通信,0,12.94
4970,SZ002871,伟隆股份,0,8.95
4971,SH603557,ST起步,0,1.56
4972,SH603590,康辰药业,0,29.25
4973,SH603339,四方科技,0,10.93
4974,SH688595,芯海科技,0,30.13
4975,SH688309,恒誉环保,0,15.46
4976,SZ300407,凯发电气,0,7.06
4977,SZ002687,乔治白,0,6.0
4978,SH688189,南新制药,0,7.24
4979,SH688198,佰仁医疗,0,107.0
4980,BJ836414,欧普泰,0,11.06
4981,SZ300396,迪瑞医疗,0,22.48
4982,BJ835207,众诚科技,0,7.21
4983,SZ001267,汇绿生态,0,3.74
4984,SZ300551,古鳌科技,0,12.05
4985,SZ002435,长江健康,0,3.0
4986,SZ002913,奥士康,0,25.99
4987,SH688275,万润新能,0,42.77
4988,SH603289,泰瑞机器,0,9.23
4989,SZ000036,华联控股,0,2.86
4990,SZ300234,开尔新材,0,4.6
4991,SZ002774,快意电梯,0,7.44
4992,SZ002950,奥美医疗,0,7.84
4993,SZ300138,晨光生物,0,9.75
4994,BJ833819,颖泰生物,0,3.44
4995,SZ300708,聚灿光电,0,9.28
4996,SH688772,珠海冠宇,0,12.45
4997,SZ300998,宁波方正,0,21.59
4998,SZ300762,上海瀚讯,0,12.11
4999,SZ300768,迪普科技,0,11.18
5000,SH688679,通源环境,0,9.05
5001,SZ002301,齐心集团,0,5.51
5002,SZ002319,乐通股份,0,14.61
5003,BJ831152,昆工科技,0,11.55
5004,SH688612,威迈斯,0,33.89
5005,SH688610,埃科光电,0,31.9
5006,SZ002289,ST宇顺,0,4.84
5007,SZ300810,中科海讯,0,17.12
5008,BJ832651,天罡股份,0,14.29
5009,SH900917,海欣B股,0,0.294
5010,SH603683,晶华新材,0,9.27
5011,BJ832471,美邦科技,0,10.92
5012,SZ002286,保龄宝,0,6.09
5013,SZ300942,易瑞生物,0,7.34
5014,SZ300518,新迅达,0,11.14
5015,SZ200056,皇庭B,0,1.1
5016,SH900901,云赛B股,0,0.563
5017,SH900909,华谊B股,0,0.445
5018,SZ200468,宁通信B,0,1.98
5019,SZ300789,唐源电气,0,17.58
5020,SZ300992,泰福泵业,0,17.62
5021,SH603980,吉华集团,0,3.85
5022,BJ871970,大禹生物,0,7.09
5023,BJ832110,雷特科技,0,16.67
5024,BJ833455,汇隆活塞,0,3.82
5025,SH688069,德林海,0,15.28
5026,SH600378,昊华科技,0,31.96
5027,SH600353,旭光电子,0,6.49
5028,SH600369,西南证券,0,3.68
5029,SH600371,万向德农,0,8.41
5030,SH605259,绿田机械,0,23.74
5031,SH605296,神农集团,0,36.06
5032,SH600261,阳光照明,0,2.99
5033,SH600425,青松建化,0,3.69
5034,SZ002096,易普力,0,11.85
5035,SH600277,亿利洁能,0,2.29
5036,SH600262,北方股份,0,15.84
5037,SZ002054,德美化工,0,5.54
5038,SH600575,淮河能源,0,2.8
5039,SH600561,江西长运,0,4.78
5040,SH600563,法拉电子,0,91.22
5041,SH600517,国网英大,0,4.78
5042,SH600535,天士力,0,15.42
5043,SZ002006,精工科技,0,13.42
5044,SH600470,六国化工,0,4.75
5045,SH600469,风神股份,0,5.92
5046,SH600480,凌云股份,0,9.32
5047,SH600486,扬农化工,0,55.2
5048,SH600503,华丽家族,0,2.13
5049,SH605388,均瑶健康,0,8.59
5050,SZ002110,三钢闽光,0,3.75
5051,SZ002106,莱宝高科,0,9.13
5052,BJ834599,同力股份,0,10.1
5053,SH605318,法狮龙,0,16.96
5054,SH600461,洪城环境,0,10.21
5055,SH600552,凯盛科技,0,11.76
5056,BJ833230,欧康医药,0,9.3
5057,SZ002086,*ST东洋,0,2.54
5058,SZ002072,凯瑞德,0,4.1
5059,SH605369,拱东医疗,0,48.75
5060,SH600226,瀚叶股份,0,2.54
5061,SH601588,北辰实业,0,1.75
5062,SZ002082,万邦德,0,4.71
5063,SZ002061,浙江交科,0,3.75
5064,BJ830974,凯大催化,0,6.44
5065,BJ833427,华维设计,0,11.44
5066,BJ832175,东方碳素,0,8.75
5067,SZ000823,超声电子,0,8.07
5068,SH600265,ST景谷,0,16.77
5069,SH605169,洪通燃气,0,9.04
5070,SZ003039,顺控发展,0,13.69
5071,SH605183,确成股份,0,14.06
5072,SZ003002,壶化股份,0,13.14
5073,BJ871642,通易航天,0,8.3
5074,SH600191,华资实业,0,5.33
5075,SZ000976,ST华铁,0,1.19
5076,SZ301012,扬电科技,0,18.0
5077,SH603151,邦基科技,0,12.75
5078,SZ000949,新乡化纤,0,4.69
5079,SZ000819,岳阳兴长,0,15.28
5080,BJ838275,驱动力,0,3.99
5081,SZ000967,盈峰环境,0,5.22
5082,SH603150,万朗磁塑,0,28.1
5083,SH600219,南山铝业,0,3.59
5084,BJ832089,禾昌聚合,0,14.44
5085,SH600180,瑞茂通,0,5.02
5086,SH600321,正源股份,0,1.19
5087,SH600319,亚星化学,0,4.66
5088,SH600168,武汉控股,0,6.05
5089,SH600337,美克家居,0,2.61
5090,BJ832023,田野股份,0,2.79
5091,SZ000965,天保基建,0,3.0
5092,SH600529,山东药玻,0,31.25
5093,SZ301201,诚达药业,0,19.76
5094,SZ301190,善水科技,0,17.3
5095,SH688178,万德斯,0,11.18
5096,SH600973,宝胜股份,0,4.22
5097,SZ301216,万凯新材,0,12.3
5098,SZ301189,奥尼电子,0,21.57
5099,SH603020,爱普股份,0,8.16
5100,SH603017,中衡设计,0,7.99
5101,SZ000709,河钢股份,0,2.19
5102,SH600759,ST洲际,0,2.61
5103,SZ000703,恒逸石化,0,6.85
5104,SH603028,赛福天,0,8.02
5105,SH603040,新坐标,0,20.27
5106,SH603036,如通股份,0,12.08
5107,SH600894,广日股份,0,11.16
5108,SH600834,申通地铁,0,7.2
5109,SZ000767,晋控电力,0,2.84
5110,SH688085,三友医疗,0,18.02
5111,SZ000627,天茂集团,0,2.34
5112,SZ301127,天源环保,0,9.3
5113,SH688136,科兴制药,0,16.08
5114,SH688057,金达莱,0,11.28
5115,SZ301065,本立科技,0,17.88
5116,SH600980,北矿科技,0,15.1
5117,SZ301070,开勒股份,0,33.99
5118,SZ000633,合金投资,0,5.97
5119,BJ873726,卓兆点胶,0,24.69
5120,SH688065,凯赛生物,0,37.5
5121,SH603117,ST万林,0,3.16
5122,SZ000607,华媒控股,0,4.08
5123,SZ000601,韶能股份,0,3.76
5124,SZ301040,中环海陆,0,12.56
5125,SH600218,全柴动力,0,8.05
5126,SH688132,邦彦技术,0,14.87
5127,SH605099,共创草坪,0,21.73
5128,SZ000691,亚太实业,0,3.9
5129,SH688068,热景生物,0,29.63
5130,BJ834021,流金科技,0,4.0
5131,SZ301153,中科江南,0,57.15
5132,SH688032,禾迈股份,0,237.19
5133,SH688114,华大智造,0,54.09
5134,SZ301063,海锅股份,0,15.98
5135,SH605033,美邦股份,0,14.95
5136,SH600167,联美控股,0,5.97
5137,SZ301090,华润材料,0,9.29
5138,SH605008,长鸿高科,0,13.76
5139,SZ301087,可孚医疗,0,35.41
5140,SH600116,三峡水利,0,7.3
5141,SH688066,航天宏图,0,22.2
5142,SZ000608,阳光股份,0,2.03
5143,SH600101,明星电力,0,8.09
5144,SH605018,长华集团,0,8.96
5145,SZ301130,西点药业,0,23.4
5146,SH600663,陆家嘴,0,8.26
5147,SH600729,重庆百货,0,25.25
5148,SZ301161,唯万密封,0,20.22
5149,SZ301197,工大科雅,0,13.08
5150,SH600865,百大集团,0,7.6
5151,SH688028,沃尔德,0,16.95
5152,SH600898,ST美讯,0,1.52
5153,SZ301301,川宁生物,0,9.36
5154,SH600812,华北制药,0,4.65
5155,SZ002809,红墙股份,0,8.61
5156,SZ300217,东方电热,0,4.87
5157,SZ000557,西部创业,0,4.62
5158,SH688578,艾力斯,0,46.21
5159,SZ300071,福石控股,0,2.89
5160,SH600726,华电能源,0,2.25
5161,SZ301080,百普赛斯,0,38.1
5162,SZ301077,星华新材,0,16.04
5163,SH605566,福莱蒽特,0,17.65
5164,SZ300055,万邦达,0,4.93
5165,SH600929,雪天盐业,0,6.04
5166,SZ301262,海看股份,0,25.64
5167,SZ301286,侨源股份,0,30.6
5168,SZ301106,骏成科技,0,36.92
5169,SZ000726,鲁泰A,0,6.44
5170,SZ000720,新能泰山,0,3.18
5171,SZ301182,凯旺科技,0,16.03
5172,SH688557,兰剑智能,0,28.53
5173,SZ300034,钢研高纳,0,16.38
5174,SZ000521,长虹美菱,0,8.94
5175,SZ300029,ST天龙,0,4.34
5176,BJ830809,安达科技,0,4.67
5177,SZ002890,弘宇股份,0,12.91
5178,SH600598,北大荒,0,12.64
5179,SH600778,友好集团,0,4.68
5180,SH600769,祥龙电业,0,7.67
5181,SH688500,*ST慧辰,0,29.38
5182,SZ300041,回天新材,0,8.98
5183,SH600628,新世界,0,6.48
5184,SZ301239,普瑞眼科,0,51.69
5185,SZ002857,三晖电气,0,12.16
5186,SZ301068,大地海洋,0,29.24
5187,SH600983,惠而浦,0,8.78
5188,SZ300069,金利华电,0,10.79
5189,SZ300084,海默科技,0,6.27
5190,BJ832802,保丽洁,0,8.74
5191,SH601952,苏垦农发,0,10.43
5192,SH688326,经纬恒润-W,0,61.41
5193,SZ000510,新金路,0,4.31
5194,SZ300283,温州宏丰,0,5.42
5195,SZ000016,深康佳A,0,3.18
5196,SH688488,艾迪药业,0,16.16
5197,SH688335,复洁环保,0,11.7
5198,SZ002683,广东宏大,0,22.6
5199,SH688508,芯朋微,0,30.3
5200,SZ002653,海思科,0,26.72
5201,SZ002810,山东赫达,0,15.44
5202,SZ301469,恒达新材,0,29.59
5203,SZ300448,浩云科技,0,4.05
5204,SZ002850,科达利,0,87.72
5205,SZ002829,星网宇达,0,20.72
5206,SH603300,华铁应急,0,6.06
5207,SZ300439,美康生物,0,9.22
5208,SZ300224,正海磁材,0,11.34
5209,SH688350,富淼科技,0,12.7
5210,SZ002620,瑞和股份,0,3.53
5211,BJ838924,广脉科技,0,11.2
5212,SZ301502,华阳智能,0,41.31
5213,SH688596,正帆科技,0,35.75
5214,SH600749,西藏旅游,0,11.9
5215,SH688561,奇安信-U,0,29.15
5216,SZ300066,三川智慧,0,3.9
5217,SZ002884,凌霄泵业,0,20.61
5218,SZ200761,本钢板B,0,1.7
5219,SH600716,凤凰股份,0,3.02
5220,SH603360,百傲化学,0,14.25
5221,SH603279,景津装备,0,20.66
5222,SH688505,复旦张江,0,7.41
5223,SZ002686,亿利达,0,5.09
5224,SH688203,海正生材,0,9.41
5225,SZ002651,利君股份,0,5.65
5226,SH688419,耐科装备,0,25.03
5227,SH601969,海南矿业,0,7.29
5228,SZ002656,ST摩登,0,1.46
5229,SZ300099,尤洛卡,0,4.96
5230,SZ300110,华仁药业,0,3.54
5231,SH603303,得邦照明,0,12.33
5232,SZ300021,大禹节水,0,4.0
5233,SZ300370,安控科技,0,1.99
5234,SZ000501,武商集团,0,7.68
5235,SH600635,大众公用,0,2.99
5236,SZ300185,通裕重工,0,2.34
5237,SH600620,天宸股份,0,5.78
5238,SZ002695,煌上煌,0,8.06
5239,SH688597,煜邦电力,0,8.11
5240,SZ301589,诺瓦星云,0,424.79
5241,SZ000040,东旭蓝天,0,3.03
5242,SZ002573,清新环境,0,4.61
5243,SH603203,快克智能,0,19.75
5244,SH900928,临港B股,0,0.571
5245,SH688253,英诺特,0,31.07
5246,SZ002397,梦洁股份,0,2.84
5247,SZ002588,史丹利,0,6.66
5248,SZ300818,耐普矿机,0,39.13
5249,BJ831195,三祥科技,0,10.8
5250,SZ300483,首华燃气,0,10.18
5251,SZ001260,坤泰股份,0,16.33
5252,SZ002531,天顺风能,0,10.09
5253,SZ300488,恒锋工具,0,23.26
5254,SZ002760,凤形股份,0,16.72
5255,SZ300495,*ST美尚,0,0.91
5256,SZ002233,塔牌集团,0,7.59
5257,SH688376,美埃科技,0,31.92
5258,SH601179,中国西电,0,6.63
5259,SZ002516,旷达科技,0,4.52
5260,SZ300737,科顺股份,0,4.24
5261,SH900942,黄山B股,0,0.835
5262,SZ300746,汉嘉设计,0,7.3
5263,SZ300405,科隆股份,0,4.65
5264,SH600058,五矿发展,0,8.93
5265,SZ002161,远望谷,0,4.55
5266,SZ300543,朗科智能,0,7.66
5267,SZ300594,朗进科技,0,16.03
5268,SZ300970,华绿生物,0,13.0
5269,SH688707,振华新材,0,14.16
5270,SZ002278,神开股份,0,4.84
5271,SH600098,广州发展,0,6.75
5272,SZ300805,电声股份,0,7.29
5273,SH603218,日月股份,0,12.49
5274,SZ002287,奇正藏药,0,21.21
5275,SH603983,丸美股份,0,27.49
5276,SZ002365,永安药业,0,7.47
5277,SH603992,松霖科技,0,18.18
5278,SH688662,富信科技,0,23.7
5279,SZ002745,木林森,0,8.13
5280,SH900913,国新B股,0,0.239
5281,SZ300889,爱克股份,0,11.45
5282,SZ002311,海大集团,0,43.55
5283,SH601008,连云港,0,3.88
5284,BJ870726,鸿智科技,0,20.0
5285,SH603937,丽岛新材,0,10.2
5286,SZ002454,松芝股份,0,6.29
5287,SZ300651,金陵体育,0,14.76
5288,SZ002718,友邦吊顶,0,12.54
5289,SZ002299,圣农发展,0,15.26
5290,SZ300644,南京聚隆,0,16.6
5291,SZ001211,双枪科技,0,17.73
5292,SH688181,八亿时空,0,17.85
5293,SZ300477,合纵科技,0,3.29
5294,SZ002554,惠博普,0,2.93
5295,SZ300661,圣邦股份,0,61.48
5296,SZ300422,博世科,0,4.79
5297,SZ300667,必创科技,0,12.6
5298,SH688310,迈得医疗,0,26.1
5299,SZ002775,文科股份,0,2.67
5300,SH900918,耀皮B股,0,0.293
5301,SZ002759,天际股份,0,10.94
5302,SZ300605,恒锋信息,0,10.02
5303,SZ002188,中天服务,0,4.64
5304,SH601218,吉鑫科技,0,3.24
5305,SZ300420,五洋自控,0,2.67
5306,SH603506,南都物业,0,8.48
5307,BJ836270,天铭科技,0,10.65
5308,SH603385,惠达卫浴,0,5.87
5309,SZ300421,力星股份,0,8.41
5310,SZ300338,开元教育,0,2.97
5311,SZ002425,凯撒文化,0,3.24
5312,SZ300279,和晶科技,0,4.93
5313,SZ002443,金洲管道,0,6.53
5314,SZ300487,蓝晓科技,0,47.43
5315,SZ002716,湖南白银,0,4.09
5316,SZ301536,星宸科技,0,37.89
5317,SH688185,康希诺,0,49.85
5318,SZ000030,富奥股份,0,5.28
5319,SH603223,恒通股份,0,8.57
5320,SZ300508,维宏股份,0,20.69
5321,SZ001215,千味央厨,0,38.3
5322,SZ300642,透景生命,0,13.67
5323,SZ300675,建科院,0,11.06
5324,SH688633,星球石墨,0,24.32
5325,SZ300928,华安鑫创,0,35.77
5326,SH688657,浩辰软件,0,60.1
5327,SZ300564,筑博设计,0,10.43
5328,SH601208,东材科技,0,8.85
5329,BJ870508,丰安股份,0,8.47
5330,SZ300591,万里马,0,4.4
5331,BJ839719,宁新新材,0,10.04
5332,SZ001203,大中矿业,0,10.34
5333,SZ300839,博汇股份,0,8.2
5334,SZ300804,广康生化,0,23.85
5335,SZ300824,北鼎股份,0,8.88
5336,SZ300828,锐新科技,0,11.76
5337,SZ002342,巨力索具,0,3.5
5338,SH688739,成大生物,0,27.66
5339,SZ002166,莱茵生物,0,7.6
5340,BJ833533,骏创科技,0,12.9
5341,SH688766,普冉股份,0,90.9
5342,SZ300962,中金辐照,0,15.0
5343,SZ002448,中原内配,0,6.39
5344,SZ300980,祥源新材,0,18.64
5345,SH603826,坤彩科技,0,41.14
5346,SH688661,和林微纳,0,40.79
5347,SH603968,醋化股份,0,12.29
5348,SZ002322,理工能科,0,13.72
5349,BJ831167,鑫汇科,0,11.52
5350,BJ831305,海希通讯,0,10.9
5351,SZ300618,寒锐钴业,0,30.92
5352,SZ002376,新北洋,0,5.88
5353,SZ002370,亚太药业,0,3.34
5354,SH900914,锦在线B,0,0.465
5355,SZ002589,瑞康医药,0,2.87
5356,SZ300806,斯迪克,0,8.65
5357,SZ002492,恒基达鑫,0,5.01
5358,SZ002282,博深股份,0,6.41
5359,SH603811,诚意药业,0,7.93
5360,SH688658,悦康药业,0,15.36
5361,BJ871857,泓禧科技,0,13.0
5362,SZ300566,激智科技,0,13.15
5363,SZ002471,中超控股,0,2.76
5364,SZ002486,嘉麟杰,0,2.39
5365,SH603386,骏亚科技,0,10.65
5366,SZ300333,兆日科技,0,4.87
5367,SZ300694,蠡湖股份,0,9.72
5368,SZ300712,永福股份,0,24.1
5369,BJ837174,宏裕包材,0,9.68
5370,SZ002221,东华能源,0,9.09
5371,SH600082,海泰发展,0,2.64
5372,BJ837212,智新电子,0,7.93
5373,SZ300108,ST吉药,0,2.05
5374,SZ002847,盐津铺子,0,73.55
5375,SH688489,三未信安,0,30.3
5376,SH688296,和达科技,0,9.85
5377,SH688403,汇成股份,0,7.77
5378,SH688345,博力威,0,20.85
5379,SZ300222,科大智能,0,5.79
5380,SZ300463,迈克生物,0,12.3
5381,SZ002452,长高电新,0,6.78
5382,SZ300613,富瀚微,0,31.1
5383,SZ300225,金力泰,0,5.94
5384,SZ002798,帝欧家居,0,4.13
5385,SZ002386,天原股份,0,4.76
5386,SH600075,新疆天业,0,4.27
5387,SZ300535,达威股份,0,13.14
5388,BJ870976,视声智能,0,13.46
5389,SH603416,信捷电气,0,28.03
5390,SH688255,凯尔达,0,20.7
5391,SZ002551,尚荣医疗,0,2.95
5392,SZ002841,视源股份,0,31.99
5393,BJ832885,星辰科技,0,7.09
5394,SZ300311,任子行,0,4.47
5395,SZ300219,鸿利智汇,0,6.45
5396,SH688287,观典防务,0,8.7
5397,SZ002713,东易日盛,0,5.08
5398,SH688197,首药控股-U,0,51.65
5399,SZ300277,海联讯,0,6.85
5400,SZ002221,东华能源,0,9.09
5401,SZ300667,必创科技,0,12.6
5402,SH688310,迈得医疗,0,26.1
5403,SZ002311,海大集团,0,43.55
5404,SH601008,连云港,0,3.88
5405,BJ870726,鸿智科技,0,20.0
5406,SH603937,丽岛新材,0,10.2
5407,SZ002454,松芝股份,0,6.29
5408,SZ002376,新北洋,0,5.88
5409,SZ002370,亚太药业,0,3.34
5410,SH900914,锦在线B,0,0.465
5411,SZ002589,瑞康医药,0,2.87
5412,SZ300806,斯迪克,0,8.65
5413,BJ839719,宁新新材,0,10.04
5414,SZ001203,大中矿业,0,10.34
5415,SZ300839,博汇股份,0,8.2
5416,SZ300804,广康生化,0,23.85
5417,SZ300824,北鼎股份,0,8.88
